VNUM	LOCALE_NAME
1904	NoNAme
1905	NoNAme
1906	NoNAme
2001	Pui de Paianjen
2002	Paianjen Otravitor
2003	Paianjen Otravitor Rosu
2004	Paianjen Gheara Toxic
2005	Paianjen Soldat
2031	Pui de Paianjen Otravit
2032	Paianjen OtravitorMortal
2033	Paianj.Otravit Mort Rosu
2034	Paianjen Gheara Toxica
2035	Paianjen Soldat Toxic
2036	Paianjen Soldat Mandru
2051	Pui Paianjen Toxic Rau
2052	Paianjen Otravitor Rau
2053	Paianjen Rosu Toxic Rau
2054	PaianjenGhearaToxicRau
2055	Paianjen Soldat ToxicRau
2061	Paianjen Otravitor Mic
2062	Paianjen Toxic Mortal
2063	Paianjen Toxic Rosu
2064	Paianjen Gheara Otravit
2065	Paianjen Soldat Otravit
2071	Paianjen Pui Mortal
2072	Pãi. otr. mort. brutal
2073	Pãi. otr. roºu brutal
2074	Pãi. otr. cu ghearã brut
2075	Paianjen Soldat Mortal
2076	Paianjen Otravitor Dur
2091	Regina Paianjenilor
2092	Regina Paianjen
2093	Vaduva Neagra
2094	Rege Paianjen
2095	Ou de Paianjen
2101	Vulpe de Desert
2102	Ochi zburãtor de deºert
2103	Scorpion Regal
2104	Om Scorpion Mic
2105	Arcas Scorpion
2106	Sarpe Spadasin
2107	Sarpe Arcas
2108	Beduin
2131	Om Scorpion
2132	Arcaº scorpion
2133	Luptãtor sabie ºarpe
2134	Arcaº ºarpe
2135	Tâlhar de deºert
2151	Vulpe Salbatica de Deser
2152	Calugar Puternic
2153	Scorpion Regal Dur
2154	Om Scorpion Dur
2155	Scorpion Arcas Dur
2156	Sarpe Spadasin Dur
2157	Sarpe Arcas Dur
2158	Beduin Puternic
2191	Testoasa Gigant
2192	Þestoasã de deºert neagr
2201	Tigru Luptator Dur
2202	Spiritul Focului
2203	Tigru Luptator
2204	Flacara
2205	Luptator de Foc
2206	Regele Focului
2207	Regele negru al focului
2231	Tigru Luptator Puternic
2232	Spirit Flacara Dura
2233	Tigru Razboinic Dur
2234	Fantoma Razboinica Dura
2235	Razboinic Foc Dur
2291	Dragon Rosu
2301	Copac Fantoma
2302	Buturuga Fantoma
2303	Driade
2304	Salcia Fantoma
2305	Copac Rãu
2306	Copac Fantoma Urias
2307	Copac Fantoma Nobil
2311	Copacul Rosu Fantoma
2312	Buturuga Fantoma Rosie
2313	Driada Rosie
2314	Salcia Fantoma Rosie
2315	Copac Rau Rosu
2401	Setaou Luptator
2402	Vânãtor Setaou
2403	Setaou Mistic
2404	Conducãtor Setaou
2411	Soldat Setaou
2412	Arcaº Setaou
2413	Judecãtor Setaou
2414	Comandant Setaou
2431	????
2432	????
2433	????
2434	????
2451	?????
2452	?????
2453	?????
2454	?????
2491	Cãpitanul Yonghan
2492	Generalul Yonghan
2493	Beran-Setaou
2494	Cãpitanul Huashin
2495	Generalul Huashin
2501	Meduzele Iadului
2502	Cainele Iadului
2503	Zombie
2504	Ofiterul Iadului
2505	Gardianul Iadului
2506	Arcasul Iadului 2 Capete
2507	Gheare Diabolice
2508	Luptatorul Iadului
2509	Arcasul Iadului
2510	Sulitasul Iadului
2511	Parintele Iadului
2512	Maiorul Iadului
2513	Macelarul Iadului
2514	Generalul Iadului
2541	Luptator Satanic
2542	Arcas Satanic
2543	Sulitas Satanic
2544	Parinte Satanic
2545	Maior Satanic
2546	Macelar Satanic
2547	General Satanic
2591	Tartaros
2592	Ucigasul Iadului
2593	Ucigasul Iadului
2594	Ucigasul Iadului
2595	Erebos
2596	Creatura lui Azrael
2597	Charon
2598	Azrael
3001	Gnoll Razboinic
3002	Gnoll Arcas
3003	Gnoll Aparator
3004	Gnoll Magician
3005	Gnoll General
3090	Gnoll Lord
3091	Gnoll Suprem
3101	Capcaun cu Un Ochi
3102	Ciclop Soldat
3103	Ciclop Magician
3104	Ciclop Calau
3105	Generalul Outis
3190	Arges
3191	Polyphemos
3201	Manticore Razboinic
3202	Manticore Soldat
3203	Manticore Mag
3204	Manticore Calau
3205	Generalul Cor
3290	Rakshasa
3291	Martyaxwar
3301	Lemures Razbonic
3302	Lemures Soldat
3303	Lemures Magician
3304	Lemures Calau
3305	Lemures General
3390	Lemures Print
3391	Lemures Bodyguard
3401	Tritonic Moray
3402	Rechin Soldat
3403	Tritonic Magician
3404	Tritonic Vanator
3405	Tritonic Macelar
3490	General Kappa
3491	Triton
3501	Talhar Rosu Amazon
3502	Talhar Rosu Asasin
3503	Talhar Rosu Magician
3504	Talhar Rosu Calau
3505	General Negru
3551	Talhar Brutal Amazon
3552	Talhar Brutal Asasin
3553	Talhar Brutal Magician
3554	Talhar Brutal Calau
3555	General Alb
3590	Craniu
3591	Conducator Rosu
3595	Craniu Brutal
3596	Talhar Rosu Brutal
3601	Crab Razboinic
3602	Scorpion Arcas
3603	Crevete Soldat
3604	Pustnic Diabolic
3605	Crab Blindat
3690	Homar General
3691	Regele Crab
3701	Gigant Escroc
3702	Gigant Macelar
3703	Gigant Mag
3704	Colos
3705	Capitanul Carlig
3790	Gargoyle
3791	Regele Wubba
3801	Hangork
3802	Ork Arcas
3803	Orc Galagios
3804	Orc Mag
3805	Generalul Ogg
3890	Capitanul Shruk
3891	Marele Orc
3901	Copac Monstru
3902	Eoten
3903	Skouman
3904	Capitanul Carlig
3905	NoNAme
3906	Jin-Hee
3907	Talhar Rosu Magician
3908	Talhar Brutal Calau
3909	General Alb
3910	Craniu
3911	Aku-Boku
3912	Arboretum
3913	Sycomore
5001	Pirat Tanaka
5002	Hae-Tae
5003	Maimuta
5004	Pirat Tanaka
5101	Gibon Soldat
5102	Gibon Grenadier
5103	Gibon Luptator
5104	Gibon General
5111	Maimuta Soldat
5112	Maimuta Grenadier
5113	Maimuta Luptator
5114	Maimuta General
5115	Maimuta de Piatra
5116	Maimuta Conducator
5121	Gorila Soldat
5122	Gorila Grenadier
5123	Gorila Luptator
5124	Gorila General
5125	Gorila de Piatra
5126	Gorila de Aur
5127	Gorila Conducator
5131	Soldat maim. intel. mic
5132	Arunc. maim. intel. mic
5133	Lupt. maim. intel. mic
5134	Gen. maim. inteligent mi
5141	Urangutan Soldat
5142	Aruncãtor maim. viclean
5143	Luptãtor maim. viclean
5144	Gen. maim. viclean
5145	Maim. de piatrã vicleanã
5146	Conducãtor maim. viclean
5151	Gorila Soldat Malefica
5152	Gorila Grenadier Malefic
5153	Luptãtor maim. rãu
5154	Gorila General Malefica
5155	Gorila de Piatra Malefic
5156	Gorila de Aur Malefica
5157	Conducãtor maim. rãu
5161	Maimuta de Piatra
5162	Maimuta Umblatoare
5163	Maimuta Lord
6001	Ember Flame Ghost
6002	Ember Flame Tiger
6003	Ember Flame
6004	Ember Flame Warrior
6005	Ember Flame King
6006	Ember Flame Golem
6007	Ember Flame Beard
6008	Ember Flame General
6009	Ember Flame Chieftain
6051	Ignitor
6091	Razador
6101	Frost Crystal
6102	Frost Bug
6103	Frost Man
6104	Frost Yeti
6105	Frost Golem
6106	Frost Troll
6107	Frost Beard
6108	Frost General
6109	Frost Lord
6151	Szel
6191	Nemere
7001	Maimuta Soldat
7002	Maimuta Jocheu
7003	Maimuta Soldat Gimu
7004	Maimuta Comandant
7005	Maimuta de Piatra
7006	Maimuþã  de Aur
7007	Maimuta General
7008	Muncitor Tu-Gui
7009	Controlor soldaþi Tu-Gui
7010	Comandor alb Tu-Gui
7012	Bi-Ma-Gui-An
7013	Rege Scorpion
7014	Om Scorpion Las
7015	Arcaº scorpion
7016	Luptãtor sabie ºarpe
7017	Arcaº ºarpe
7018	Tâlhar de deºert
7019	Soldat Tu-ji
7020	Hwa-ryung
7021	Pierde-varã Tu-Ji
7022	Cham-Ma
7023	Teawha-Mu
7024	Juk-gui
7025	Dung-Juk
7026	Juk-Mok
7027	Hwaryu Juk
7028	Juk-Guimok negru
7029	NoNAme
7030	NoNAme
7031	NoNAme
7032	NoNAme
7033	NoNAme
7034	NoNAme
7035	NoNAme
7036	NoNAme
7037	NoNAme
7038	NoNAme
7039	NoNAme
7040	NoNAme
7041	NoNAme
7042	NoNAme
7043	NoNAme
7044	NoNAme
7045	NoNAme
7046	NoNAme
7047	NoNAme
7048	NoNAme
7049	NoNAme
7050	NoNAme
7051	NoNAme
7052	NoNAme
7053	NoNAme
7054	NoNAme
7055	NoNAme
7056	NoNAme
7057	NoNAme
7058	NoNAme
7059	NoNAme
7060	NoNAme
7061	NoNAme
7062	NoNAme
7063	NoNAme
7064	NoNAme
7065	NoNAme
7066	NoNAme
7067	NoNAme
7068	NoNAme
7069	NoNAme
7070	NoNAme
7071	NoNAme
7072	NoNAme
7073	NoNAme
7074	NoNAme
7075	NoNAme
7076	NoNAme
7077	NoNAme
7078	NoNAme
7079	NoNAme
7080	NoNAme
7081	NoNAme
7082	NoNAme
7083	NoNAme
7084	NoNAme
7085	NoNAme
7086	NoNAme
7087	NoNAme
7088	NoNAme
7089	NoNAme
7090	NoNAme
7091	NoNAme
7092	NoNAme
7093	NoNAme
7094	NoNAme
7095	NoNAme
7096	NoNAme
8001	Metinul Necazului
8002	Metinul Luptei
8003	Piatra Metin a Bataliei
8004	Metinul Lacomiei
8005	Metinul Amarulu
8006	Metinul Intunericului
8007	Metinul Geloziei
8008	Metinul Sufletului
8009	Metinul Umbrei
8010	Metinul Puterii
8011	Metinul Diavolului
8012	Metinul Dizgratiei
8013	Metinul Mortii
8014	Metinul Crimelor
8015	Metinul Puterii
8016	Metinul Diavolului
8017	Metinul Dizgratiei
8018	Metinul Mortii
8019	Metinul Crimelor
8020	Stâncã Shinsoo
8021	Stâncã Jinno
8022	Stâncã Chunjo
8023	Stâncã imperialã
8024	Metin Pung-Ma
8025	Metin Ma-An
8026	Metin Tu-Young
8027	Metin Jeon-Un
8031	Metinul Muntelui
8032	Metinul Razbunarii
8033	Metinul Singuratatii
8034	Metinul Arogantei
8035	Metinul Eliberarii
8036	Metinul Tradarii
8037	Metinul Resentimentului
8038	Metinul Rasplatei
8039	Metinul Mandriei
8040	Metinul Invidiei
8041	Metin de Paste
8042	Metin de Paºte
8043	Metin de Paºte
8044	Metin de Paºte
8045	Metin de Paºte
8046	Metin de Paºte
8047	Metin de Paºte
8048	Metin de Paºte
8049	Metin de Paºte
8050	Metin de Paºte
8051	Metinul Tristetii
8052	Metinul Carbunilor
8053	Metinul Vanitatii
8054	Metinul Furiei
8055	Metinul Nenorocirilor
8056	Metinul Rautatii
8057	Purgatory Fire Metin
8101	Metinul Necazului
8102	Metinul Luptei
8103	Metinul Bataliei
8104	Metinul Lacomiei
8105	Metinul Amarului
8106	Metinul Intunericului
8107	Metinul Geloziei
8108	Metinul Sufletului
8109	Metinul Umbrei
8110	Metinul Puterii
8111	Metinul Diavolului
8112	Metinul Dizgratiei
8113	Metinul Mortii
8114	Metinul Crimelor
8501	Câine sãlbatic
8502	Mistret
8503	Urs
8504	Tigru Alb
8505	Orc Negru Gigant
8506	General Brotac
8507	Tâlhar de deºert
8508	Despot esoteric
8509	Incântãtor esoteric
8510	Luptator de Foc
8511	Golem de Gheata
8600	?????
8601	?????
8602	?????
8603	?????
8604	????
8605	????
8606	??
8607	??
8608	???
8609	???
8610	?????
8611	?????
8612	????
8613	????
8614	??????
8615	??????
9001	Negustor de arme
9002	Negustor de armuri
9003	Magazinul General
9004	Ajutor pt. evenimente
9005	Administrator Depozit
9006	Femeia Batrana
9007	Negustor de arme
9008	Negustor de armuri
9009	Pescar
9010	Magazin de diverse
9011	Organizatoare de nunþi
9012	Teleporter
10001	Þinutul_Yayang 4002 8995
10002	Þinutul_Yongan 4503 9050
10003	Þinut_Bokjung 1118 2161
10004	Þinutul_Joan 876 2131
10005	Þinutul_Bakra 9064 2214
10006	Zona_Pyungmoo 9372 2188
10007	Þinutul_Yongan 4188 9560
10008	Þinutul_Yayang 3179 8332
10009	Þinutul_Joan 897 1127
10010	ÞinutulBokjung 1759 2210
10011	Zona_Pyungmoo 9343 3143
10012	Þinutul_Bakra 8348 2926
10013	Templul_Hwang 5536 1441
10014	Seungryong 3326 7468
10015	DeºertulYongbi 3467 6329
10016	Kuahlo_Dong 600 4960
10017	Templul_Hwang 5906 1102
10018	Turnul_Gumsan 2165 7270
10019	Þinutul_Yayang 3211 9009
10020	Jungrang 1356 43
10021	ÞinutulBokjung 1168 2920
10022	Waryong 2219 93
10023	Þinutul_Bakra 9098 2948
10024	Imha 2718 130
10025	Muntele_Sohan 4993 2984
10026	Lungsam 2887 57
10027	Lungsam 2866 437
10028	Pãdurea_roºie 11199 708
10029	Vale_cu_Serpi 10590 7262
10030	DeºertulYongbi 3519 6223
10031	Vale_cu_Serpi 10590 7262
10032	Taram_Giganti 8283 7635
10033	Peºtera_Zin 10594 7525
10034	2_peºterã_Zin 10594 7525
10035	Deon-Zeon 917 5253
10036	2_Deon-Zeon 7041 4642
10037	??? 3809 8233
10038	??? 9752 1330
10039	??? 1917 2900
10040	??? 9239 1836
10041	??? 8316 2154
10042	??? 9772 1850
10043	??? 3819 2969
10044	??? 10189 1484
10045	??? 3819 2969
10046	??? 9774 1501
10047	??? 2699 6752
10048	??? 9679 1994
10049	??? 2699 6752
10050	??? 9256 2012
10051	???? 3478 6189
10052	??? 9780 1995
10053	???? 3478 6189
10054	??? 10190 2002
10055	???? 6011 6874
10056	??? 4368 2158
10057	??? 3355 7558
10058	???? 5943 1337
10059	???1 0 10496
10060	????1 1536 10496
10061	????1 4608 10496
10062	???1 6144 10496
10063	??? 3031 266
10064	???? 11133 534
10065	???? 7754 10553
10066	????? 9915 11195
10067	TemnitaMaimute 7752 4477
10068	Þinutul_Yayang 4062 8756
10069	TemnitaMaimute 8520 4477
10070	ÞinutulBokjung 1611 2130
10071	TemnitaMaimute 9288 4477
10072	Þinutul_Bakra 8727 2100
10073	DeºertulYongbi 3061 6202
10074	TemnitaMaimute 1352 6532
10075	DeºertulYongbi 2879 5407
10076	TemnitaMaimute 1352 7300
10077	????1? 9 12078
10078	??? 2842 8106
10079	????1? 1459 13236
10080	????2? 2413 12755
10081	????1? 99 13618
10082	???? 5028 9998
10083	????1? 1360 14972
10084	????2? 2414 14289
10085	????1? 99 15154
10086	???? 616 1148
10087	????1? 1360 16508
10088	????2? 2414 15825
10089	????1? 99 16690
10090	???? 9609 3188
10091	????1? 1360 18044
10092	????2? 2414 17361
10093	Poartã_Dragon 1731 12205
10094	Poartã_Dragon 1733 13743
10095	Poartã_Dragon 1728 15277
10096	Poartã_Dragon 1724 16824
10097	°Å¹Ìµ¿±¼2Ãþ 7040 5235 
10098	°Å¹Ìµ¿±¼3Ãþ 984 5711
10099	Peninsula 11043 17885
10100	Peninsula 10963 16744
10101	Nephrite 10869 16558
10102	Peninsula 11664 16779
10103	Thunder 11345 16546
10104	Thunder 11921 16550
10105	Gautama 12263 16811
10501	. 345 361
10502	. 106 547
10503	. 75 368
10504	. 89 746
10505	. 520 352
10506	. 541 45
10507	. 211 109
10508	. 615 49
10509	. 284 705
10510	. 145 310
10511	. 553 285
10512	. 487 274
10513	. 626 291
10514	. 285 569
10515	. 80 303
10516	. 315 238
10517	. 416 272
10518	. 72 498
10519	. 215 495
10520	. 523 415
10521	. 72 498
10522	. 518 480
10523	. 583 379
10524	. 459 558
10601	. 345 361
10602	. 520 352
10603	. 487 274
10604	. 75 368
10605	. 211 109
10606	. 215 495
10607	. 315 238
10608	. 520 352
10609	. 284 705
10610	. 145 310
10611	. 416 272
10612	. 80 303
10613	. 72 498
10614	. 106 547
10615	. 523 415
10616	. 541 45
10617	. 72 121
10618	. 518 480
10619	. 89 746
10620	. 285 569
10621	. 615 49
10622	. 72 498
10623	. 583 379
10624	. 459 558
10625	. 609 553
10626	. 594 338
10701	. 75 368
10702	. 541 45
10703	. 615 49
10704	. 284 705
10705	. 520 352
10706	. 553 285
10707	. 145 310
10708	. 345 361
10709	. 523 415
10710	. 72 498
10711	. 626 291
10712	. 487 274
10713	. 72 498
10714	. 106 547
10715	. 518 480
10716	. 285 569
10717	. 80 303
10718	. 211 109
10719	. 416 272
10720	. 215 495
10721	. 315 238
10722	. 89 746
10723	. 583 379
10724	. 459 558
10725	. 609 553
10726	. 594 338
10801	. 70 581
10802	. 69 664
10803	. 132 660
10804	. 184 566
10805	. 285 567
10806	. 272 636
10807	. 191 667
10808	. 345 563
10809	. 400 570
10810	. 68 806
10811	. 140 811
10812	. 189 722
10813	. 274 722
10814	.233 780
10815	. 318 780
10816	. 273 833
10817	.356 717
10818	.412 712
10819	. 372 776
10820	. 354 840
10821	. 366 817
10822	. 420 841
10823	. 94 846
10824	. 63 864
10825	. 131 866
10826	. 59 920
10827	. 91 940
10828	. 135 919
10829	. 194 870
10830	. 243 862
10831	. 312 861
10832	. 373 893
10833	. 406 880
10834	. 422 935
10835	. 500 807
11000	Gardian
11001	Administratorul luptelor
11002	Gardian
11003	Administratorul luptelor
11004	Gardian
11005	Administratorul luptelor
11100	Gardian
11101	Administratorul luptelor
11102	Gardian
11103	Administratorul luptelor
11104	Gardian
11105	Administratorul luptelor
11106	???
11107	???
11108	???
11109	???
11110	???
11111	???
11112	???
11113	???
11114	???
11115	???
11116	???
11117	???
11505	Broascã aurie
11506	??
11507	??
11508	??
11509	??
11510	??
12000	Foc de tabãrã
13000	Poartã de lemn
13001	Poartã de piatrã
14000	Atelier
14001	Atelier
14002	Atelier
14003	Atelier
14004	Atelier
14005	Atelier
14006	Atelier
14007	Atelier
14008	Atelier
14009	Atelier
14010	Altar
14011	Altar
14012	Altar
14013	Altar
14014	Altar
14015	Altar
14016	Altar
14017	Altar
14018	Altar
14019	Altar
14020	Bazã
14021	Bazã
14022	Bazã
14023	Bazã
14024	Bazã
14025	Bazã
14026	Bazã
14027	Bazã
14028	Bazã
14029	Bazã
14030	Bazã de antrenament
14031	Bazã de antrenament
14032	Bazã de antrenament
14033	Bazã de antrenament
14034	Bazã de antrenament
14035	Bazã de antrenament
14036	Bazã de antrenament
14037	Bazã de antrenament
14038	Bazã de antrenament
14039	Bazã de antrenament
14040	Cuptor
14041	Cuptor
14042	Cuptor
14043	Cuptor
14044	Cuptor
14045	Cuptor
14046	Cuptor
14047	Cuptor
14048	Cuptor
14049	Cuptor
20001	Alchimist
20002	Aranyo
20003	Ah-Yu
20004	Cerºetor
20005	Yonah
20006	Mirine
20007	Administrator Depozit
20008	Octavio
20009	Batran
20010	Negustor ambulant
20011	Uriel
20012	Yu-Rang
20013	Pescar
20014	Taurean
20015	Deokbae
20016	Fierar
20017	Yu-Hwan
20018	Baek-Go
20019	Yang-Shin
20020	Trãdãtorul Balso
20021	Ariyoung
20022	Huahn-So
20023	Soon
20024	Harang
20025	.
20026	Ji-Ryu
20027	Gillian
20028	Fratele lui Mirine
20029	Ponei
20030	Cal
20031	Mos Craciun
20032	Brad de Craciun
20033	Brad de Crãciun
20034	Brad de Crãciun
20035	Steag
20036	Steag
20037	Steag
20038	..
20039	.
20040	Vanzator de terenuri
20041	Cetãþean turmentat
20042	Negustor ambulant
20043	.
20044	Fierar de arme
20045	Fierar de armuri
20046	Bijutier
20047	Zãcãmânt de diamante
20048	Zãcãmânt de chihlimbar
20049	Zãcãmânt de fosile
20050	Zãcãmânt de cupru
20051	Zãcãmânt de argint
20052	Zãcãmânt de aur
20053	Zãcãmânt de jade
20054	Zãcãmânt de lemn abanos
20055	Teanc de scoici
20056	Zãcãmânt de aur alb
20057	Zãcãmânt de cristal
20058	Zãcãmânt de cuarþ
20059	Minereu Lacrima Cerului
20060	Alchimist de diamante
20061	Alchimist de chihlimbar
20062	Alchimist de fosile-lemn
20063	Alchimist de cupru
20064	Alchimist de argint
20065	Alchimist de aur
20066	Alchimist de jade
20067	Alchimist de lemn abanos
20068	Alchimist de perle
20069	Alchimist de aur alb
20070	Alchimist de cristal
20071	Alchimist de cuarþ
20072	Alchimist d lacrima cer.
20073	Sigiliu vechi
20074	Fierar de arme de turn
20075	Fierar de armuri de turn
20076	Bijutierul turnului
20077	Gardian Altar
20078	Gardian Altar
20079	Gardian Altar
20080	Scara de antrenament
20081	Sigiliul pasajului furat
20082	Maestru
20083	Jegal-Tunseok
20084	Biologul Chaegirab
20085	Jimjunja
20086	Handu-Up
20087	Wonda-Rim
20088	Chuk-Sal
20089	Pung-Ho
20090	Heuk-Young
20091	Seon-Pyeong
20092	Hwa-Hee
20093	Koe-Pung
20094	Hong-Hae
20095	Seon-Hae
20096	??? ???
20097	Poarta Castelului
20098	Poarta Castelului
20099	Poarta Castelului
20101	Cal alb
20102	Cal maro
20103	Cal negru
20104	Cal alb
20105	Cal maro
20106	Cal negru
20107	Cal alb
20108	Cal maro
20109	Cal negru
20110	Mistreþ Sãlbatic
20111	Lup
20112	Tigru
20113	Leu
20114	white lion
20115	Mistret Salbatic d Lupta
20116	Lup de Batalie
20117	Tigrul Furtunii
20118	Leul Luptãtor
20119	NoNAme
20120	?????
20121	?????
20122	?????
20123	?????
20124	?????
20125	?????
