VNUM	LOCALE_NAME
6001	Ember Flame Ghost
6002	Ember Flame Tiger
6003	Ember Flame
6004	Ember Flame Warrior
6005	Ember Flame King
6006	Ember Flame Golem
6007	Ember Flame Beard
6008	Ember Flame General
6009	Ember Flame Chieftain
6051	Ignitor
6091	Razador
6101	Frost Crystal
6102	Frost Bug
6103	Frost Man
6104	Frost Yeti
6105	Frost Golem
6106	Frost Troll
6107	Frost Beard
6108	Frost General
6109	Frost Lord
6151	Szel
6191	Nemere
7001	Рядовая обезьяна
7002	Обезьяна-попрыгун
7003	Рядовая обезьяна гиму
7004	Вожак обезьян
7005	Каменная обезьяна
7006	Золотая обезьяна
7007	Обезьяний генерал
7008	Наемник Ту-Гуй
7009	Аналитик Ту-Гуй
7010	Ту-Гуй белый вожак
7012	Би-Ма-Гуй-Ан
7013	Босс скорпионов
7014	Воин-скорпион
7015	Лучник-скорпион
7016	Змий-меченосец
7017	Змий-лучник
7018	Мародёр пустыни
7019	Рядовой Ту-Джи
7020	Хва-Районг
7021	Олух Ту-Джи
7022	Хам-Ма
7023	Тевха-Му
7024	Джук-Гуй
7025	Данг-Джак
7026	Джак-Мок
7027	Хварай Джак
7028	Мрачный Джак-Гуймок
7029	NoNAme
7030	NoNAme
7031	NoNAme
7032	NoNAme
7033	NoNAme
7034	NoNAme
7035	NoNAme
7036	NoNAme
7037	NoNAme
7038	NoNAme
7039	NoNAme
7040	NoNAme
7041	NoNAme
7042	NoNAme
7043	NoNAme
7044	NoNAme
7045	NoNAme
7046	NoNAme
7047	NoNAme
7048	NoNAme
7049	NoNAme
7050	NoNAme
7051	NoNAme
7052	NoNAme
7053	NoNAme
7054	NoNAme
7055	NoNAme
7056	NoNAme
7057	NoNAme
7058	NoNAme
7059	NoNAme
7060	NoNAme
7061	NoNAme
7062	NoNAme
7063	NoNAme
7064	NoNAme
7065	NoNAme
7066	NoNAme
7067	NoNAme
7068	NoNAme
7069	NoNAme
7070	NoNAme
7071	NoNAme
7072	NoNAme
7073	NoNAme
7074	NoNAme
7075	NoNAme
7076	NoNAme
7077	NoNAme
7078	NoNAme
7079	NoNAme
7080	NoNAme
7081	NoNAme
7082	NoNAme
7083	NoNAme
7084	NoNAme
7085	NoNAme
7086	NoNAme
7087	NoNAme
7088	NoNAme
7089	NoNAme
7090	NoNAme
7091	NoNAme
7092	NoNAme
7093	NoNAme
7094	NoNAme
7095	NoNAme
7096	NoNAme
8001	Метин Печали
8002	Метин Сражений
8003	Метин Битвы
8004	Метин Алчности
8005	Метин Сумрака
8006	Метин Тьмы
8007	Метин Ревности
8008	Метин Души
8009	Метин Тени
8010	Метин Стойкости
8011	Метин Дьявола
8012	Метин Падения
8013	Метин Смерти
8014	Метин Кровопролития
8015	Метин Стойкости
8016	Метин Дьявола
8017	Метин Падения
8018	Метин Смерти
8019	Метин Кровопролития
8020	Скалы Шиньзо
8021	Скалы Джинно
8022	Скалы Хунджо
8023	Скалы Империи
8024	Метин Пунг-Ма
8025	Метин Ма-Ан
8026	Метин Ту-Йонг
8027	Метин Джеон-Ун
8031	Метин Вершины
8032	Метин Возмездия
8033	Метин Одиночества
8034	Метин Высокомерия
8035	Метин спасения
8036	Метин измены
8037	Метин негодования
8038	Метин кары
8039	Метин гордыни
8040	Метин злобы
8041	Пасхальный Метин
8042	Пасхальный Метин
8043	Пасхальный Метин
8044	Пасхальный Метин
8045	Пасхальный Метин
8046	Пасхальный Метин
8047	Пасхальный Метин
8048	Пасхальный Метин
8049	Пасхальный Метин
8050	Пасхальный Метин
8051	Метин темноты
8052	Метин зноя
8053	Метин тщеславия
8054	Метин гнева
8055	Метин бедствия
8056	Метин гнусти
8057	Purgatory Fire Metin
8101	Метин Печали
8102	Метин Битвы
8103	Метин Сражений
8104	Метин Алчности
8105	Метин Сумрака
8106	Метин Тьмы
8107	Метин Ревности
8108	Метин Души
8109	Метин Тени
8110	Метин Стойкости
8111	Метин Дьявола
8112	Метин Падения
8113	Метин Смерти
8114	Метин Кровопролития
8501	Дикий пес
8502	Кабан
8503	Медведь
8504	Белый тигр
8505	Сумрачный Орк-громила
8506	Вожак древесных лягов
8507	Мародёр пустыни
8508	Эзотерический каратель
8509	Эзотерич. вестник смерти
8510	Воин пламени
8511	Ледяной фантом
8600	?????
8601	?????
8602	?????
8603	?????
8604	????
8605	????
8606	??
8607	??
8608	???
8609	???
8610	?????
8611	?????
8612	????
8613	????
8614	??????
8615	??????
9001	Торговец оружием
9002	Торговец броней
9003	Торговка мелочн.товарами
9004	Гид по событиям
9005	Кладовщик
9006	Пожилая женщина
9007	Торговец оружием
9008	Торговец брони
9009	Рыбак
9010	Торговка мелочн.товаров
9011	Организаторша свадеб
9012	Телепортер
10001	Земля_Яянг 4002 8995
10002	Земля_Йонган 4503 9050
10003	Земля_Бокъюнг 1118 2161
10004	Земля_Йоан 876 2131
10005	Земля_Бакра 9064 2214
10006	Земля_Пуингмо 9372 2188
10007	Земля_Йонган 4188 9560
10008	Земля_Яянг 3179 8332
10009	Земля_Йоан 897 1127
10010	Земля_Бокъюнг 1759 2210
10011	Земля_Пуингмо 9343 3143
10012	Земля_Бакра 8348 2926
10013	Храм_Хванг 5536 1441
10014	Сеунгрийонг 3326 7468
10015	Пустыня_Йонгби 3467 6329
10016	Куало_Донг 600 4960
10017	Храм_Хванг 5906 1102
10018	Башня_Гунсам 2165 7270
10019	Земля_Яянг 3211 9009
10020	Юнгранг 1356 43
10021	Земля_Бокъюнг 1168 2920
10022	Варйонг 2219 93
10023	Земля_Бакра 9098 2948
10024	Имха 2718 130
10025	Гора_Сохан 4993 2984
10026	Лунгсам 2887 57
10027	Лунгсам 2866 437
10028	Красный_Лес 11199 708
10029	Змеиное_поле 10590 7262
10030	Пустыня_Йонгби 3519 6223
10031	Змеиное_поле 10590 7262
10032	Земля_Громил 8283 7635
10033	Цинь-грот 10594 7525
10034	2_Цинь-грот 10594 7525
10035	Деон-Зеон 917 5253
10036	2_Деон-Зеон 7041 4642
10037	??? 3809 8233
10038	??? 9752 1330
10039	??? 1917 2900
10040	??? 9239 1836
10041	??? 8316 2154
10042	??? 9772 1850
10043	??? 3819 2969
10044	??? 10189 1484
10045	??? 3819 2969
10046	??? 9774 1501
10047	??? 2699 6752
10048	??? 9679 1994
10049	??? 2699 6752
10050	??? 9256 2012
10051	???? 3478 6189
10052	??? 9780 1995
10053	???? 3478 6189
10054	??? 10190 2002
10055	???? 6011 6874
10056	??? 4368 2158
10057	??? 3355 7558
10058	???? 5943 1337
10059	???1 0 10496
10060	????1 1536 10496
10061	????1 4608 10496
10062	???1 6144 10496
10063	??? 3031 266
10064	???? 11133 534
10065	???? 7754 10553
10066	????? 9915 11195
10067	Подзем.Обезьян 7752 4477
10068	Земля_Яянг 4062 8756
10069	Подзем.Обезьян 8520 4477
10070	Земля_Бокъюнг 1611 2130
10071	Подзем.Обезьян 9288 4477
10072	Земля_Бакра 8727 2100
10073	Пустыня_Йонгби 3061 6202
10074	Подзем.Обезьян 1352 6532
10075	Пустыня_Йонгби 2879 5407
10076	Подзем.Обезьян 1352 7300
10077	????1? 9 12078
10078	??? 2842 8106
10079	????1? 1459 13236
10080	????2? 2413 12755
10081	????1? 99 13618
10082	???? 5028 9998
10083	????1? 1360 14972
10084	????2? 2414 14289
10085	????1? 99 15154
10086	???? 616 1148
10087	????1? 1360 16508
10088	????2? 2414 15825
10089	????1? 99 16690
10090	???? 9609 3188
10091	????1? 1360 18044
10092	????2? 2414 17361
10093	Врата_Дракона 1731 12205
10094	Врата_Дракона 1733 13743
10095	Врата_Дракона 1728 15277
10096	Врата_Дракона 1724 16824
10097	°Е№Мµї±ј2Гю 7040 5235 
10098	°Е№Мµї±ј3Гю 984 5711
10099	Мыс 11043 17885
10100	Мыс 10963 16744
10101	Залив 10869 16558
10102	Мыс 11664 16779
10103	Горы 11345 16546
10104	Горы 11921 16550
10105	Гаутама 12263 16811
10501	. 345 361
10502	. 106 547
10503	. 75 368
10504	. 89 746
10505	. 520 352
10506	. 541 45
10507	. 211 109
10508	. 615 49
10509	. 284 705
10510	. 145 310
10511	. 553 285
10512	. 487 274
10513	. 626 291
10514	. 285 569
10515	. 80 303
10516	. 315 238
10517	. 416 272
10518	. 72 498
10519	. 215 495
10520	. 523 415
10521	. 72 498
10522	. 518 480
10523	. 583 379
10524	. 459 558
10601	. 345 361
10602	. 520 352
10603	. 487 274
10604	. 75 368
10605	. 211 109
10606	. 215 495
10607	. 315 238
10608	. 520 352
10609	. 284 705
10610	. 145 310
10611	. 416 272
10612	. 80 303
10613	. 72 498
10614	. 106 547
10615	. 523 415
10616	. 541 45
10617	. 72 121
10618	. 518 480
10619	. 89 746
10620	. 285 569
10621	. 615 49
10622	. 72 498
10623	. 583 379
10624	. 459 558
10625	. 609 553
10626	. 594 338
10701	. 75 368
10702	. 541 45
10703	. 615 49
10704	. 284 705
10705	. 520 352
10706	. 553 285
10707	. 145 310
10708	. 345 361
10709	. 523 415
10710	. 72 498
10711	. 626 291
10712	. 487 274
10713	. 72 498
10714	. 106 547
10715	. 518 480
10716	. 285 569
10717	. 80 303
10718	. 211 109
10719	. 416 272
10720	. 215 495
10721	. 315 238
10722	. 89 746
10723	. 583 379
10724	. 459 558
10725	. 609 553
10726	. 594 338
10801	. 70 581
10802	. 69 664
10803	. 132 660
10804	. 184 566
10805	. 285 567
10806	. 272 636
10807	. 191 667
10808	. 345 563
10809	. 400 570
10810	. 68 806
10811	. 140 811
10812	. 189 722
10813	. 274 722
10814	.233 780
10815	. 318 780
10816	. 273 833
10817	.356 717
10818	.412 712
10819	. 372 776
10820	. 354 840
10821	. 366 817
10822	. 420 841
10823	. 94 846
10824	. 63 864
10825	. 131 866
10826	. 59 920
10827	. 91 940
10828	. 135 919
10829	. 194 870
10830	. 243 862
10831	. 312 861
10832	. 373 893
10833	. 406 880
10834	. 422 935
10835	. 500 807
11000	Стражник деревен.площади
11001	Военачальник
11002	Стражник деревен.площади
11003	Военачальник
11004	Стражник деревен.площади
11005	Военачальник
11100	Стражник деревен.площади
11101	Военачальник
11102	Стражник деревен.площади
11103	Военачальник
11104	Стражник деревен.площади
11105	Военачальник
11106	???
11107	???
11108	???
11109	???
11110	???
11111	???
11112	???
11113	???
11114	???
11115	???
11116	???
11117	???
11505	Золотая лягушка
11506	??
11507	??
11508	??
11509	??
11510	??
12000	Бивачный костер
13000	Деревянные ворота
13001	Каменные ворота
14000	Мастерская
14001	Мастерская
14002	Мастерская
14003	Мастерская
14004	Мастерская
14005	Мастерская
14006	Мастерская
14007	Мастерская
14008	Мастерская
14009	Мастерская
14010	Алтарь
14011	Алтарь
14012	Алтарь
14013	Алтарь
14014	Алтарь
14015	Алтарь
14016	Алтарь
14017	Алтарь
14018	Алтарь
14019	Алтарь
14020	Штаб
14021	Штаб
14022	Штаб
14023	Штаб
14024	Штаб
14025	Штаб
14026	Штаб
14027	Штаб
14028	Штаб
14029	Штаб
14030	Учебный лагерь
14031	Учебный лагерь
14032	Учебный лагерь
14033	Учебный лагерь
14034	Учебный лагерь
14035	Учебный лагерь
14036	Учебный лагерь
14037	Учебный лагерь
14038	Учебный лагерь
14039	Учебный лагерь
14040	Печь
14041	Печь
14042	Печь
14043	Печь
14044	Печь
14045	Печь
14046	Печь
14047	Печь
14048	Печь
14049	Печь
20001	Алхимик
20002	Арануо
20003	Ах-Ю
20004	Нищий
20005	Йонах
20006	Миринэ
20007	Приказчик склада
20008	Октавио
20009	Старец
20010	Коробейник
20011	Уриэль
20012	Ю-Ранг
20013	Рыбак
20014	Таурин
20015	Деокбае
20016	Кузнец
20017	Ю-Хван
20018	Баек-Го
20019	Янг-Шин
20020	Предатель Бальзо
20021	Ариянг
20022	Хуаан-Зо
20023	Сун
20024	Харанг
20025	.
20026	Джи-Руй
20027	Джиллиан
20028	Брат Миринэ
20029	Пони
20030	Конь
20031	Санта Клаус
20032	Рождественская ёлка
20033	Рождественская ёлка
20034	Рождественская ёлка
20035	Знамя
20036	Знамя
20037	Знамя
20038	..
20039	.
20040	Агент земельных участков
20041	Пьяный житель
20042	Проезжий торговец
20043	.
20044	Оружейный мастер
20045	Кузнец брони
20046	Ювелир
20047	Жила алмазной руды
20048	Жила янтарной руды
20049	Жила ценного дерева
20050	Жила  медной руды
20051	Жила серебряной руды
20052	Жила золотой руды
20053	Жила нефритовой руды
20054	Жила черного дерева
20055	Груда ракушек
20056	Жила белого золота
20057	Кристалльная жила
20058	Жила кварцевой руды
20059	Жила небесных слёз
20060	Алхимик алмазов
20061	Алхимик янтаря
20062	Алхимик ценного дерева
20063	Алхимик меди
20064	Алхимик серебра
20065	Алхимик золота
20066	Алхимик нефритов
20067	Алхимик черного дерева
20068	Алхимик жемчуга
20069	Алхимик белого золота
20070	Алхимик кристаллов
20071	Алхимик кварца
20072	Алхимик небесных слез
20073	Древняя печать
20074	Оруж.кузнец Башни Демона
20075	Кузнец брони Башни Демон
20076	Ювелир Башни Демона
20077	Страж Алтаря
20078	Страж Алтаря
20079	Страж Алтаря
20080	Наставник обучения
20081	Украден. Печать Прохода
20082	Мастер
20083	Йегал-Тансеок
20084	Биолог Шагираб
20085	Джимджунья
20086	Ханду-Ап
20087	Вонда-Рим
20088	Чук-Сал
20089	Пунг-Хо
20090	Хеук-Янг
20091	Сеон-Пеонг
20092	Хва-Хи
20093	Кое-Пунг
20094	Хонг-Ха
20095	Сеон-Ха
20096	??? ???
20097	Ворота замка
20098	Ворота замка
20099	Ворота замка
20101	Белый конь
20102	Бурый конь
20103	Черный конь
20104	Белый конь
20105	Бурый конь
20106	Черный конь
20107	Белый конь
20108	Бурый конь
20109	Черный конь
20110	Кабан
20111	Волк
20112	Тигр
20113	Лев
20114	white lion
20115	Боевой Кабан
20116	Боевой Волк
20117	Боевой Тигр
20118	Боевой Лев
20119	NoNAme
20120	?????
20121	?????
20122	?????
20123	?????
20124	?????
20125	?????
20126	Санта Клаус
20201	??????
20202	??????
20203	?????
20204	???????
20205	?????? ??????
20206	?????? ??????
20207	?????? ?????
20208	?????? ???????
20209	?????? ??????
20210	?????? ??????
20211	?????? ?????
20212	?????? ???????
20213	?????????
20214	?????? ?????????
20215	?????? ?????????
20216	????????
20217	?????? ????????
20218	?????? ????????
20219	blackpony
